time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-09-21T17:12:49.600Z,37.1193333,-121.523,7.11,2.74,md,79,61,0.06432,0.06,nc,nc72896386,2017-10-26T19:22:55.926Z,"8km ENE of San Martin, California",earthquake,0.1,0.32,0.185,113,reviewed,nc,nc
2017-09-21T02:33:54.600Z,38.8223333,-122.778,1.9,2.63,md,68,32,0.009301,0.05,nc,nc72896006,2017-09-22T03:43:01.938Z,"4km W of Cobb, California",earthquake,0.11,0.17,0.22,53,reviewed,nc,nc
2017-09-21T00:07:39.520Z,37.9773333,-122.0658333,16.12,2.7,md,108,43,0.04078,0.13,nc,nc72895971,2017-09-21T22:15:12.245Z,"1km SE of Pacheco, California",earthquake,0.21,0.3,0.156,71,reviewed,nc,nc
2017-09-20T17:10:08.630Z,40.8913333,-121.9836667,16.86,3.65,ml,41,44,0.107,0.12,nc,nc72895806,2017-12-19T01:54:08.040Z,"27km W of Burney, California",earthquake,0.21,0.75,0.132,40,reviewed,nc,nc
2017-09-20T16:54:39.240Z,36.8291667,-121.5468333,3.48,3.18,ml,79,41,0.01797,0.12,nc,nc72895796,2017-12-19T01:54:08.040Z,"1km SSW of San Juan Bautista, California",earthquake,0.12,0.19,0.147,37,reviewed,nc,nc
2017-09-20T14:29:05.400Z,40.2463333,-124.1828333,11.38,2.76,md,16,175,0.009726,0.03,nc,nc72895726,2017-09-21T16:22:46.868Z,"28km SSW of Rio Dell, California",earthquake,0.22,0.17,0.25,35,reviewed,nc,nc
2017-09-19T18:45:43.780Z,36.0193333,-117.7698333,1.78,3.65,ml,40,42,0.006938,0.15,ci,ci38006496,2017-12-19T01:54:06.040Z,"15km NE of Little Lake, CA",earthquake,0.12,0.16,0.151,246,reviewed,ci,ci
2017-09-19T18:34:32.870Z,36.9813347,-118.3590012,8.57,2.76,ml,13,166,0.3337,0.07,nc,nc72895341,2017-09-20T14:05:26.982Z,"21km SSW of Big Pine, California",earthquake,2.4,2.53,0.399,4,automatic,nc,nc
2017-09-19T18:34:13.020Z,36.019,-117.7673333,1.55,3.19,ml,36,42,0.006421,0.15,ci,ci38006480,2017-12-19T01:54:06.040Z,"16km NE of Little Lake, CA",earthquake,0.14,0.19,0.15,238,reviewed,ci,ci
2017-09-19T16:15:29.840Z,37.5076667,-118.8336667,1.79,2.9,md,44,66,0.0823,0.05,nc,nc72895231,2018-07-02T18:43:51.824Z,"19km SE of Mammoth Lakes, California",earthquake,0.18,0.66,0.204,51,reviewed,nc,nc
2017-09-19T08:13:59.560Z,33.0793333,-116.053,9.9,2.63,ml,79,32,0.1968,0.2,ci,ci37766567,2017-10-26T22:43:50.344Z,"10km SE of Ocotillo Wells, CA",earthquake,0.14,0.56,0.114,116,reviewed,ci,ci
2017-09-19T06:20:44.370Z,34.0866667,-118.4756667,10.48,3.61,ml,167,47,0.02591,0.25,ci,ci37766535,2019-02-08T02:40:32.332Z,"5km NW of Westwood, CA",earthquake,0.13,0.26,0.148,351,reviewed,ci,ci
2017-09-18T16:47:51.320Z,38.8188333,-122.7768333,1.94,2.71,md,80,23,0.006327,0.05,nc,nc72894681,2017-09-20T05:35:02.015Z,"4km W of Cobb, California",earthquake,0.1,0.14,0.21,55,reviewed,nc,nc
2017-09-17T08:21:56.400Z,36.5943333,-121.117,6.98,2.61,md,64,88,0.06194,0.09,nc,nc72893781,2017-09-20T06:05:03.098Z,"26km NE of Soledad, California",earthquake,0.15,0.33,0.176,107,reviewed,nc,nc
2017-09-16T12:58:38.480Z,34.381,-121.162,19.82,2.74,ml,9,261,0.5713,0.12,ci,ci37764455,2017-10-26T22:54:17.515Z,"71km WSW of Lompoc, CA",earthquake,2.04,10.63,0.227,25,automatic,ci,ci
2017-09-16T09:45:50.630Z,33.1696667,-115.6161667,8.65,3.37,ml,62,84,0.007795,0.24,ci,ci37764391,2017-12-13T02:29:46.040Z,"11km WNW of Calipatria, CA",earthquake,0.22,0.65,0.14,256,reviewed,ci,ci
2017-09-16T04:39:26.220Z,33.9745,-116.9263333,5.92,3.03,ml,157,21,0.02656,0.18,ci,ci37764071,2017-12-13T02:29:46.040Z,"7km NE of Beaumont, CA",earthquake,0.09,0.28,0.163,219,reviewed,ci,ci
2017-09-15T13:22:19.410Z,33.2218333,-116.7501667,11.54,2.98,ml,123,17,0.01584,0.22,ci,ci37763511,2017-12-13T02:29:45.040Z,"2km SSE of Lake Henshaw, CA",earthquake,0.12,0.4,0.134,170,reviewed,ci,ci
2017-09-15T11:12:56.550Z,35.0328333,-119.3031667,11.48,3.23,ml,69,52,0.1293,0.31,ci,ci37763407,2017-12-13T02:29:45.040Z,"9km ESE of Maricopa, CA",earthquake,0.26,0.9,0.172,296,reviewed,ci,ci
2017-09-15T06:19:29.610Z,37.4121667,-121.8143333,-0.14,2.6,md,117,29,0.03759,0.17,nc,nc72892551,2017-09-16T05:06:50.532Z,"3km N of East Foothills, California",earthquake,0.12,0.44,0.172,81,reviewed,nc,nc
2017-09-15T04:59:32.070Z,37.415,-121.8046667,2.65,2.78,md,131,29,0.03545,0.2,nc,nc72892536,2017-09-18T01:48:39.748Z,"3km NNE of East Foothills, California",earthquake,0.12,0.25,0.191,109,reviewed,nc,nc
2017-09-15T01:17:47.780Z,37.414,-121.8056667,-0.21,3.28,mw,150,29,0.03653,0.18,nc,nc72892486,2019-01-24T00:58:15.174Z,"3km NNE of East Foothills, California",earthquake,0.1,0.42,,3,reviewed,nc,nc
2017-09-14T19:31:15.310Z,37.4121667,-121.8151667,-0.2,2.58,md,75,29,0.03743,0.11,nc,nc72892311,2017-09-15T16:54:51.667Z,"3km N of East Foothills, California",earthquake,0.09,0.22,0.152,68,reviewed,nc,nc
2017-09-14T17:32:17.330Z,37.4116667,-121.8135,-0.21,3.28,mw,164,29,0.03728,0.24,nc,nc72892241,2018-04-16T17:36:38.438Z,"3km N of East Foothills, California",earthquake,0.1,0.27,,4,reviewed,nc,nc
2017-09-14T14:35:03.490Z,37.473,-118.8115,1.65,2.8,md,30,119,0.1177,0.05,nc,nc72892201,2017-09-15T06:06:04.446Z,"24km SE of Mammoth Lakes, California",earthquake,0.26,1.57,0.186,30,reviewed,nc,nc
2017-09-13T22:48:45.380Z,32.8328333,-115.6105,13.39,2.63,ml,48,46,0.06702,0.27,ci,ci37762423,2017-10-26T22:56:09.310Z,"4km WSW of Imperial, CA",earthquake,0.28,0.46,0.182,23,reviewed,ci,ci
2017-09-13T22:21:27.040Z,32.8438333,-115.6158333,15.23,3.47,ml,87,51,0.07386,0.3,ci,ci37762367,2017-12-13T02:29:42.040Z,"4km W of Imperial, CA",earthquake,0.19,0.3,0.143,246,reviewed,ci,ci
2017-09-13T21:59:42.500Z,33.9753333,-116.276,3.91,3.26,ml,116,36,0.09874,0.15,ci,ci37762351,2018-04-23T01:32:29.706Z,"18km S of Joshua Tree, CA",earthquake,0.09,0.36,0.136,287,reviewed,ci,ci
2017-09-13T18:04:57.250Z,40.4496667,-120.0595,16.29,2.5,md,10,261,0.2271,0.05,nc,nc72891871,2018-07-02T18:43:27.707Z,"42km ENE of Janesville, California",earthquake,0.89,1.87,0.176,27,reviewed,nc,nc
2017-09-13T06:20:57.320Z,37.4861667,-118.8038333,2.5,2.62,md,42,107,0.06538,0.05,nc,nc72891656,2017-09-14T04:49:01.979Z,"23km SE of Mammoth Lakes, California",earthquake,0.21,0.71,0.113,36,reviewed,nc,nc
2017-09-13T03:59:28.490Z,38.8356667,-122.7938333,1.89,2.64,md,69,25,0.003863,0.04,nc,nc72891606,2017-09-14T05:20:03.078Z,"6km WNW of Cobb, California",earthquake,0.1,0.14,0.209,50,reviewed,nc,nc
2017-09-13T03:13:20.990Z,38.835,-122.7956667,1.82,2.57,md,68,46,0.005373,0.04,nc,nc72891551,2017-09-14T05:05:04.035Z,"6km WNW of Cobb, California",earthquake,0.09,0.12,0.213,43,reviewed,nc,nc
2017-09-12T06:17:39.215Z,37.806,-114.294,4.9,2.8,ml,37,46.37,0.21,0.2085,nn,nn00604827,2018-07-02T18:43:24.969Z,"19km SE of Pioche, Nevada",earthquake,,1.5,0.37,24,reviewed,nn,nn
2017-09-12T02:56:29.380Z,37.6055,-118.8213333,4.17,2.85,md,44,48,0.01664,0.04,nc,nc72890706,2017-09-14T18:01:25.056Z,"14km ESE of Mammoth Lakes, California",earthquake,0.19,0.29,0.171,56,reviewed,nc,nc
2017-09-07T16:57:54.900Z,41.2691667,-123.4643333,37.62,2.58,md,30,54,0.01282,0.17,nc,nc72887160,2017-09-09T01:50:03.942Z,"39km NNE of Willow Creek, California",earthquake,0.4,0.37,0.109,24,reviewed,nc,nc
2017-09-07T13:09:54.475Z,40.7647,-115.9831,1.4,2.5,ml,10,126.45,0.313,0.1546,nn,nn00604069,2018-07-02T18:43:00.475Z,"11km ENE of Carlin, Nevada",earthquake,,5.3,0.36,8,reviewed,nn,nn
2017-09-07T10:15:11.900Z,33.5233333,-116.7303333,2.34,2.63,ml,121,14,0.04236,0.22,ci,ci37757039,2017-10-26T22:55:00.311Z,"6km SW of Anza, CA",earthquake,0.11,0.2,0.162,165,reviewed,ci,ci
2017-09-07T00:49:57.490Z,34.3221667,-116.8935,9.4,2.56,ml,110,39,0.06043,0.15,ci,ci37756647,2017-10-26T22:49:23.450Z,"8km NNW of Big Bear City, CA",earthquake,0.11,0.23,0.113,154,reviewed,ci,ci
2017-09-06T09:22:26.628Z,40.7951,-115.9845,7.6,2.7,ml,10,120.78,0.297,0.1321,nn,nn00603856,2018-07-02T18:42:57.330Z,"13km NE of Carlin, Nevada",earthquake,,7.9,0.13,7,reviewed,nn,nn
2017-09-06T06:35:18.540Z,38.8353333,-122.7821667,1.86,2.6,md,76,25,0.007086,0.04,nc,nc72886105,2017-09-26T01:55:44.050Z,"5km WNW of Cobb, California",earthquake,0.09,0.15,0.244,59,reviewed,nc,nc
2017-09-06T00:01:03.170Z,34.1991667,-117.008,7.39,2.57,ml,117,34,0.05772,0.14,ci,ci37755871,2017-10-26T22:00:08.147Z,"9km E of Running Springs, CA",earthquake,0.09,0.27,0.153,162,reviewed,ci,ci
2017-09-05T21:01:11.250Z,38.789,-122.7623333,1.41,2.5,md,74,31,0.01845,0.06,nc,nc72885795,2017-09-07T02:34:04.050Z,"1km NNW of The Geysers, California",earthquake,0.09,0.17,0.229,54,reviewed,nc,nc
2017-09-05T20:02:09.360Z,37.4216667,-121.816,2.91,2.5,md,118,26,0.0309,0.17,nc,nc72885755,2017-12-27T06:54:44.502Z,"4km N of East Foothills, California",earthquake,0.11,0.21,0.17,97,reviewed,nc,nc
2017-09-04T19:46:29.790Z,34.535,-120.7466667,0.69,2.84,ml,32,206,0.2024,0.23,ci,ci37754879,2017-10-26T23:31:46.474Z,"29km WSW of Lompoc, CA",earthquake,0.49,0.7,0.154,36,reviewed,ci,ci
2017-09-04T10:49:02.954Z,40.7651,-115.9973,2.1,3.4,ml,24,113.75,0.304,0.206,nn,nn00603500,2018-07-02T18:42:48.923Z,"10km ENE of Carlin, Nevada",earthquake,,2.7,0.34,10,reviewed,nn,nn
2017-09-04T06:49:01.160Z,37.9648333,-122.0635,11.86,2.55,md,121,71,0.04001,0.12,nc,nc72884890,2019-01-16T13:01:53.460Z,"1km N of Pleasant Hill, California",earthquake,0.15,0.23,0.12,103,reviewed,nc,nc
2017-09-03T05:33:18.830Z,38.8076667,-122.8225,2.1,2.87,md,76,32,0.005354,0.06,nc,nc72884295,2017-12-07T20:00:06.040Z,"6km WNW of The Geysers, California",earthquake,0.08,0.09,0.206,85,reviewed,nc,nc
2017-09-02T19:30:48.400Z,36.0098333,-117.809,1.28,2.97,ml,34,49,0.02729,0.15,ci,ci37753607,2017-11-28T18:33:57.040Z,"12km NE of Little Lake, CA",earthquake,0.14,0.18,0.151,139,reviewed,ci,ci
2017-09-02T14:03:52.768Z,40.7721,-115.9757,1.6,2.7,ml,20,134.47,0.314,0.2011,nn,nn00603230,2018-07-02T18:42:37.810Z,"12km ENE of Carlin, Nevada",earthquake,,2.8,0.29,13,reviewed,nn,nn
2017-09-02T05:54:53.059Z,40.4382,-116.4597,3.1,3,ml,20,59.87,0.505,0.1584,nn,nn00603209,2018-07-02T18:42:37.609Z,"42km SW of Carlin, Nevada",earthquake,,3.4,0.34,14,reviewed,nn,nn
2017-09-01T19:27:26.990Z,37.5155,-118.8341667,1.4,2.79,ml,47,103,0.07451,0.03,nc,nc72883625,2017-09-02T22:33:47.771Z,"19km SE of Mammoth Lakes, California",earthquake,0.22,0.76,0.425,9,reviewed,nc,nc
2017-09-01T14:49:31.070Z,37.6076667,-118.82,4.24,2.96,md,45,47,0.01904,0.04,nc,nc72883545,2017-11-28T18:33:56.040Z,"14km ESE of Mammoth Lakes, California",earthquake,0.18,0.26,0.184,68,reviewed,nc,nc
2017-09-01T12:03:45.883Z,40.8043,-115.9689,5.8,3.4,ml,12,135.91,0.303,0.2118,nn,nn00603094,2017-11-28T18:33:56.040Z,"15km NE of Carlin, Nevada",earthquake,,4.7,0.3,8,reviewed,nn,nn
2017-08-31T15:59:16.280Z,38.621,-122.7033333,6.67,3.52,mw,117,43,0.07814,0.13,nc,nc72882765,2018-01-18T06:09:09.089Z,"11km WNW of Calistoga, California",earthquake,0.11,0.39,,4,reviewed,nc,nc
2017-08-31T03:27:57.140Z,37.4205,-118.8618333,5.9,2.82,ml,44,82,0.1301,0.05,nc,nc72882395,2018-07-02T18:42:34.193Z,"27km SSE of Mammoth Lakes, California",earthquake,0.24,1.21,0.205,9,reviewed,nc,nc
2017-08-30T12:53:21.907Z,38.5648,-118.2623,2.9,2.9,ml,41,45.33,0.142,0.1831,nn,nn00602758,2018-07-02T18:42:29.517Z,"31km E of Hawthorne, Nevada",earthquake,,2,0.36,17,reviewed,nn,nn
2017-08-30T03:04:39.060Z,37.5716667,-118.8875,2.52,2.65,md,45,60,0.04601,0.05,nc,nc72881330,2017-09-01T05:28:01.294Z,"11km SE of Mammoth Lakes, California",earthquake,0.18,0.32,0.149,41,reviewed,nc,nc
2017-08-30T01:34:24.763Z,40.8259,-115.9603,12.6,2.6,ml,11,136.91,0.3,0.239,nn,nn00602711,2018-07-02T18:42:29.747Z,"16km W of Elko, Nevada",earthquake,,4.3,0.21,8,reviewed,nn,nn
2017-08-30T00:10:56.930Z,37.8643333,-122.2493333,9.44,2.6,md,159,24,0.006488,0.11,nc,nc72881220,2017-09-26T21:48:41.996Z,"2km ESE of Berkeley, California",earthquake,0.08,0.12,0.172,92,reviewed,nc,nc
2017-08-29T20:38:44.990Z,36.7305,-121.3995,3.42,2.59,md,43,88,0.05088,0.1,nc,nc72881120,2017-09-06T02:31:02.888Z,"9km SSW of Ridgemark, California",earthquake,0.23,0.43,0.213,49,reviewed,nc,nc
2017-08-29T16:44:31.680Z,33.4891667,-116.7985,4.14,2.54,ml,102,27,0.01787,0.21,ci,ci37987736,2017-10-26T22:54:15.122Z,"8km NE of Aguanga, CA",earthquake,0.13,0.36,0.148,26,reviewed,ci,ci
2017-08-29T11:32:14.416Z,38.2871,-118.1469,9.9,2.9,ml,37,31.06,0.146,0.2001,nn,nn00602617,2018-07-02T18:42:28.651Z,"49km ESE of Hawthorne, Nevada",earthquake,,2.1,0.26,14,reviewed,nn,nn
2017-08-27T19:46:55.110Z,34.506,-118.6421667,17.6,3.43,ml,156,18,0.02343,0.24,ci,ci37985792,2017-11-28T18:33:50.040Z,"3km NW of Castaic, CA",earthquake,0.13,0.29,0.159,352,reviewed,ci,ci
2017-08-27T08:02:04.428Z,38.841,-118.8221,5.3,2.9,ml,44,63.77,0.316,0.1575,nn,nn00602318,2018-07-02T18:42:18.276Z,"34km ESE of Yerington, Nevada",earthquake,,0.9,0.24,17,reviewed,nn,nn
2017-08-27T03:12:10.800Z,33.1828333,-115.6043333,2.94,2.57,ml,62,87,0.01089,0.23,ci,ci37985112,2017-10-26T22:55:18.120Z,"10km SW of Niland, CA",earthquake,0.2,0.22,0.16,26,reviewed,ci,ci
2017-08-25T02:12:43.848Z,38.8331,-118.8192,8,2.6,ml,55,63.45,0.31,0.1546,nn,nn00602119,2018-07-02T18:42:06.464Z,"34km ESE of Yerington, Nevada",earthquake,,1.4,0.31,19,reviewed,nn,nn
2017-08-24T21:09:32.600Z,40.3718333,-122.177,16.18,2.97,ml,39,32,0.1418,0.26,nc,nc72876580,2017-11-22T03:43:31.040Z,"8km E of Cottonwood, California",earthquake,0.3,1.05,0.135,18,reviewed,nc,nc
2017-08-24T12:54:32.120Z,38.7975,-122.7795,1.11,3.5,mw,80,41,0.007867,0.05,nc,nc72876100,2017-11-22T03:43:31.040Z,"3km NW of The Geysers, California",earthquake,0.07,0.11,,3,reviewed,nc,nc
2017-08-24T09:01:36.510Z,34.2346667,-119.4655,14.04,2.62,ml,50,57,0.1694,0.3,ci,ci37982224,2017-10-26T23:45:37.910Z,"19km SSE of Carpinteria, CA",earthquake,0.31,0.77,0.148,87,reviewed,ci,ci
2017-08-24T08:12:47.350Z,38.8288333,-122.8795,2.44,2.51,md,64,34,0.009871,0.05,nc,nc72875875,2017-09-01T06:29:02.474Z,"12km ENE of Cloverdale, California",earthquake,0.13,0.17,0.201,43,reviewed,nc,nc
2017-08-23T19:42:18.420Z,36.8246667,-121.5535,5.7,2.94,md,41,35,0.02549,0.1,nc,nc72875470,2017-08-30T00:24:02.417Z,"2km SSW of San Juan Bautista, California",earthquake,0.16,0.25,0.156,27,reviewed,nc,nc
2017-08-23T19:41:59.980Z,36.8308333,-121.5536667,4.86,2.69,ml,74,39,0.01936,0.14,nc,nc72875465,2017-08-29T23:54:01.335Z,"2km SW of San Juan Bautista, California",earthquake,0.14,0.24,0.15,25,reviewed,nc,nc
2017-08-23T19:37:44.360Z,37.6253333,-118.974,5,2.53,md,48,58,0.01397,0.04,nc,nc72875460,2017-09-01T05:59:02.401Z,"2km S of Mammoth Lakes, California",earthquake,0.17,0.24,0.288,48,reviewed,nc,nc
2017-08-22T21:25:34.860Z,35.903,-116.9228333,6.74,2.6,ml,31,62,0.07569,0.12,ci,ci37980680,2017-10-26T21:42:28.318Z,"44km ENE of Trona, CA",earthquake,0.19,0.57,0.127,26,reviewed,ci,ci
2017-08-22T19:51:59.450Z,35.9043333,-116.9223333,6.14,4.07,mw,38,55,0.07437,0.15,ci,ci37980632,2017-11-22T03:43:29.040Z,"44km ENE of Trona, CA",earthquake,0.16,0.55,,6,reviewed,ci,ci
2017-08-22T14:32:59.560Z,40.5346667,-121.5766667,3.71,2.69,md,19,80,0.004922,0.16,nc,nc72874330,2017-08-25T16:32:02.212Z,"26km E of Shingletown, California",earthquake,0.31,0.3,0.13,39,reviewed,nc,nc
2017-08-22T13:36:58.060Z,37.792,-122.602,5.31,2.92,mw,159,96,0.06686,0.08,nc,nc72874215,2018-01-04T11:20:03.811Z,"11km SSW of Tamalpais-Homestead Valley, California",earthquake,0.12,0.22,,4,reviewed,nc,nc
2017-08-22T12:12:39.080Z,35.1381667,-116.5205,9.69,2.73,ml,25,44,0.1063,0.15,ci,ci37980096,2017-10-26T22:53:45.065Z,"20km SE of Fort Irwin, CA",earthquake,0.18,0.48,0.159,137,reviewed,ci,ci
2017-08-22T08:12:34.170Z,33.9578333,-116.6705,15.97,3.2,ml,152,21,0.07997,0.18,ci,ci37979928,2017-11-22T03:43:28.040Z,"12km ENE of Cabazon, CA",earthquake,0.09,0.28,0.124,331,reviewed,ci,ci
2017-08-20T23:47:29.310Z,37.162,-121.5526667,5.7,2.57,md,78,74,0.05896,0.08,nc,nc72872910,2017-08-29T20:42:01.786Z,"9km ENE of Morgan Hill, California",earthquake,0.12,0.37,0.159,102,reviewed,nc,nc
2017-08-20T22:46:13.090Z,37.4865,-118.8168333,1.33,2.52,md,46,110,0.07571,0.04,nc,nc72872900,2017-09-01T06:59:02.558Z,"22km SE of Mammoth Lakes, California",earthquake,0.22,0.74,0.182,46,reviewed,nc,nc
2017-08-20T18:27:42.620Z,40.3771667,-122.1753333,13.14,2.77,md,27,53,0.1363,0.22,nc,nc72872780,2017-08-25T03:02:02.652Z,"9km E of Cottonwood, California",earthquake,0.34,1.27,0.19,46,reviewed,nc,nc
2017-08-20T13:14:00.190Z,38.818,-122.7588333,2.14,2.67,md,82,31,0.01344,0.08,nc,nc72872475,2017-09-01T05:13:02.246Z,"3km W of Cobb, California",earthquake,0.11,0.15,0.173,98,reviewed,nc,nc
2017-08-20T00:26:08.990Z,37.532,-118.842,0.44,2.73,md,9,294,0.05882,0.04,nc,nc72872025,2017-08-23T20:55:03.010Z,"17km SE of Mammoth Lakes, California",earthquake,3.01,8.07,0.071,7,reviewed,nc,nc
2017-08-20T00:26:00.460Z,37.5308333,-118.8426667,0.47,2.51,md,45,62,0.06006,0.05,nc,nc72872015,2017-09-01T04:43:01.166Z,"17km SE of Mammoth Lakes, California",earthquake,0.19,1.05,0.147,9,reviewed,nc,nc
2017-08-19T21:32:30.560Z,40.3818333,-121.6715,4.03,2.52,md,19,55,0.1005,0.09,nc,nc72871960,2017-08-23T20:25:02.925Z,"22km ESE of Shingletown, California",earthquake,0.27,0.94,0.152,29,reviewed,nc,nc
2017-08-18T23:57:25.230Z,35.0873333,-118.2935,5.62,2.72,ml,58,39,0.1043,0.15,ci,ci37977752,2017-10-26T22:54:26.494Z,"12km WNW of Mojave, CA",earthquake,0.13,0.6,0.199,155,reviewed,ci,ci
2017-08-18T15:44:40.680Z,37.5451667,-118.8846667,2.63,2.5,md,45,64,0.06288,0.04,nc,nc72871145,2017-09-01T06:44:02.515Z,"13km SE of Mammoth Lakes, California",earthquake,0.18,0.45,0.214,43,reviewed,nc,nc
2017-08-18T14:36:28.700Z,38.062,-118.9238333,7.84,3.01,ml,48,49,0.1172,0.05,nc,nc72871115,2018-07-02T18:41:35.636Z,"34km SE of Bridgeport, California",earthquake,0.18,0.86,0.498,7,reviewed,nc,nc
2017-08-17T22:30:47.400Z,36.969,-121.457,4.46,2.51,md,70,53,0.04525,0.08,nc,nc72870635,2017-09-16T01:26:51.381Z,"10km ESE of Gilroy, California",earthquake,0.1,0.34,0.14,81,reviewed,nc,nc
2017-08-17T14:10:55.050Z,33.9933333,-116.8011667,16.81,3.14,ml,133,17,0.04207,0.18,ci,ci37976120,2017-11-14T01:42:12.040Z,"8km N of Cabazon, CA",earthquake,0.11,0.26,0.151,297,reviewed,ci,ci
2017-08-16T16:42:08.730Z,37.5465,-118.8735,7.48,2.69,md,41,63,0.05597,0.03,nc,nc72869745,2017-08-28T20:23:02.854Z,"14km SE of Mammoth Lakes, California",earthquake,0.2,0.45,0.198,30,reviewed,nc,nc
2017-08-14T13:33:23.010Z,38.0605,-118.9203333,8.72,2.67,md,47,49,0.1145,0.06,nc,nc72869301,2018-07-02T18:41:16.804Z,"34km SE of Bridgeport, California",earthquake,0.22,1,0.197,44,reviewed,nc,nc
2017-08-14T11:37:45.190Z,37.478,-118.8178333,1.19,3.11,md,42,71,0.07711,0.04,nc,nc72869236,2018-07-20T02:07:09.620Z,"15km SW of Toms Place, CA",earthquake,0.21,1.16,0.167,69,reviewed,nc,nc
2017-08-14T11:11:02.360Z,34.286,-117.0581667,7.7,3.21,ml,153,21,0.1049,0.15,ci,ci37734479,2017-11-14T01:42:07.040Z,"10km NNE of Running Springs, CA",earthquake,0.08,0.28,0.149,284,reviewed,ci,ci
2017-08-14T08:47:39.650Z,37.462,-118.8211667,2.66,3.39,ml,42,77,0.128,0.06,nc,nc72869066,2018-07-02T18:41:14.080Z,"24km SSE of Mammoth Lakes, California",earthquake,0.23,1.06,0.205,26,reviewed,nc,nc
2017-08-14T08:08:21.080Z,37.4643333,-118.8211667,1.98,3.45,ml,38,76,0.1256,0.05,nc,nc72869046,2018-07-02T18:41:13.846Z,"24km SSE of Mammoth Lakes, California",earthquake,0.22,1.21,0.172,27,reviewed,nc,nc
2017-08-14T08:02:05.290Z,37.4613333,-118.822,1.55,2.89,md,41,120,0.1286,0.05,nc,nc72869011,2018-07-06T02:10:54.970Z,"17km SW of Toms Place, CA",earthquake,0.21,1.08,0.127,44,reviewed,nc,nc
2017-08-14T07:06:34.980Z,37.464,-118.8203333,1.44,2.91,md,44,76,0.08198,0.05,nc,nc72868941,2018-07-07T01:47:55.010Z,"16km SW of Toms Place, CA",earthquake,0.2,0.84,0.21,58,reviewed,nc,nc
2017-08-14T06:21:40.930Z,37.4625,-118.8198333,1.32,2.58,md,37,122,0.08204,0.04,nc,nc72868901,2017-08-26T02:54:02.630Z,"24km SSE of Mammoth Lakes, California",earthquake,0.25,0.97,0.223,38,reviewed,nc,nc
2017-08-14T05:04:18.560Z,37.3626667,-121.7288333,4.78,2.5,mh,9,132,0.03349,0.02,nc,nc72868831,2017-08-22T00:00:03.991Z,"8km E of Alum Rock, California",earthquake,0.58,0.96,,0,reviewed,nc,nc
2017-08-13T07:31:47.150Z,37.4798333,-118.833,1.26,2.57,md,40,115,0.08891,0.05,nc,nc72868191,2018-07-13T02:20:14.740Z,"16km SW of Toms Place, CA",earthquake,0.22,0.76,0.208,36,reviewed,nc,nc
2017-08-12T16:49:34.030Z,40.1131667,-123.079,44.37,3.02,ml,71,54,0.2379,0.18,nc,nc72867601,2017-10-25T00:38:10.040Z,"38km NNE of Covelo, California",earthquake,0.28,0.82,0.188,22,reviewed,nc,nc
2017-08-12T16:28:05.840Z,37.4595,-118.802,0.86,2.84,md,44,74,0.06983,0.06,nc,nc72867586,2018-07-02T18:41:04.581Z,"25km SE of Mammoth Lakes, California",earthquake,0.22,1.02,0.264,50,reviewed,nc,nc
2017-08-12T10:25:56.920Z,33.9698333,-116.3728333,9.51,2.68,ml,91,33,0.04168,0.12,ci,ci37732951,2017-10-26T21:26:49.325Z,"12km E of Desert Hot Springs, CA",earthquake,0.08,0.22,0.141,178,reviewed,ci,ci
2017-08-12T08:40:00.150Z,36.2983333,-120.3228333,8.2,3.39,mw,61,110,0.05154,0.09,nc,nc72867256,2017-10-25T00:38:09.040Z,"17km N of Coalinga, California",earthquake,0.21,0.27,,9,reviewed,nc,nc
2017-08-12T03:00:10.260Z,38.0601667,-118.9173333,9.18,3.95,mw,50,48,0.1121,0.06,nc,nc72867086,2018-07-02T18:41:07.440Z,"35km SE of Bridgeport, California",earthquake,0.2,0.91,,4,reviewed,nc,nc
2017-08-12T00:24:59.500Z,37.4951667,-118.8383333,-0.18,2.55,md,44,70,0.0931,0.05,nc,nc72867036,2018-07-13T00:50:24.470Z,"16km WSW of Toms Place, CA",earthquake,0.2,1.99,0.216,45,reviewed,nc,nc
2017-08-11T20:38:29.090Z,36.8233333,-121.5463333,5.21,2.75,md,68,35,0.02716,0.1,nc,nc72866926,2017-08-18T21:29:04.564Z,"2km SSW of San Juan Bautista, California",earthquake,0.12,0.18,0.13,63,reviewed,nc,nc
2017-08-11T19:07:57.840Z,37.463,-118.8011667,0.8,2.51,ml,46,73,0.06787,0.06,nc,nc72866871,2018-07-13T00:29:41.750Z,"15km SW of Toms Place, CA",earthquake,0.22,0.98,0.325,7,reviewed,nc,nc
2017-08-11T03:00:11.470Z,37.7948333,-122.5963333,5.16,2.68,md,98,142,0.06161,0.07,nc,nc72866236,2017-08-18T01:18:02.925Z,"10km SSW of Tamalpais-Homestead Valley, California",earthquake,0.13,0.23,0.133,73,reviewed,nc,nc
2017-08-10T22:52:09.670Z,33.151,-116.0431667,5.42,2.94,ml,99,40,0.1374,0.21,ci,ci37731271,2017-10-26T23:41:09.501Z,"8km E of Ocotillo Wells, CA",earthquake,0.13,0.59,0.106,169,reviewed,ci,ci
